id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
40713238,2020-03-25 4:37:37 PM EDT,2020-03-25,2020-03-25 20:37:37 UTC,Eastern Time (US & Canada),,1223214,emwachter,2020-03-25 20:39:00 UTC,2020-03-25 23:36:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/40713238,https://static.inaturalist.org/photos/64540465/medium.jpeg?1585168745,,"",,false,1,0,false,2,"Danville, KY, USA",37.629131,-84.792715,,,,false,gps,gps,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
40724303,2020-03-25 5:13:09 PM EDT,2020-03-25,2020-03-25 21:13:09 UTC,Eastern Time (US & Canada),,1497451,donut_warfare,2020-03-25 23:48:05 UTC,2020-03-25 23:48:29 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/40724303,https://static.inaturalist.org/photos/64558785/medium.jpeg?1585180088,,"",,false,0,0,false,2,"West Point, KY 40177, USA",37.9878598997,-85.9317645997,,,,false,gps,gps,Goblet Mosses,Physcomitrium,,Plantae,154196
40730919,Wed Mar 25 2020 18:16:56 GMT-0500 (CDT),2020-03-25,2020-03-25 18:16:56 UTC,UTC,,2674699,alanadunn17,2020-03-26 02:01:44 UTC,2020-03-28 02:13:42 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/40730919,https://static.inaturalist.org/photos/64570735/medium.jpg?1585188499,,"",,false,0,0,false,3,"N Airport Rd, Abbeville, LA, US",29.99016667,-92.09005,5,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
40759272,2020/03/26 10:59 AM CDT,2020-03-26,2020-03-26 15:59:00 UTC,Central Time (US & Canada),,324733,charlesgardner51,2020-03-26 16:06:04 UTC,2020-03-26 16:13:20 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/40759272,https://static.inaturalist.org/photos/64611426/medium.jpeg?1585238580,,"","Collection #Physco-05-[a,b,c].
",false,0,0,false,,Crystal Canyon nature area.,32.7749178843,-97.0931117081,19,,,false,,,Common Bladder Moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
40763527,Thu Mar 26 2020 13:19:23 GMT-0400 (EDT),2020-03-26,2020-03-26 17:19:23 UTC,Eastern Time (US & Canada),,356634,tkirk304,2020-03-26 17:20:54 UTC,2020-03-26 19:12:21 UTC,needs_id,,https://www.inaturalist.org/observations/40763527,https://static.inaturalist.org/photos/64629454/medium.jpg?1585249938,,"",,false,0,0,false,3,"Lafayette Rd, Bryn Mawr, PA, US",40.04353333,-75.30608333,10,,,false,,,,Physcomitrium,,Plantae,154196
40767829,2020-03-26 1:36:59 PM CDT,2020-03-26,2020-03-26 13:36:59 UTC,UTC,,1812656,heididuncan,2020-03-26 18:27:06 UTC,2020-03-26 18:27:15 UTC,needs_id,,https://www.inaturalist.org/observations/40767829,https://static.inaturalist.org/photos/64624957/medium.jpeg?1585247231,,"",,false,0,0,false,2,"Clarksville, TN 37042, USA",36.59363628,-87.41061428,9,,,false,,,Goblet Mosses,Physcomitrium,,Plantae,154196
40769340,2020-03-26 2:35:23 PM EDT,2020-03-26,2020-03-26 18:35:23 UTC,Eastern Time (US & Canada),,1120228,emecurb,2020-03-26 18:54:17 UTC,2020-03-26 18:54:54 UTC,needs_id,,https://www.inaturalist.org/observations/40769340,https://static.inaturalist.org/photos/64627437/medium.jpeg?1585248862,,"",,false,0,0,false,2,"Uwchlan Township, PA, USA",40.0569434136,-75.6847651675,306,,,false,gps,gps,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
40777204,Thu Mar 26 2020 16:51:03 GMT-0400 (EDT),2020-03-26,2020-03-26 20:51:03 UTC,Eastern Time (US & Canada),,1937077,godshallcs,2020-03-26 20:51:20 UTC,2020-03-26 20:53:20 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/40777204,https://static.inaturalist.org/photos/64639937/medium.jpg?1585255883,,"",,false,0,0,false,3,"Camp Rd, Telford, PA, US",40.3200485185,-75.3973209579,22,,,false,,,,Physcomitrium pyriforme,common bladder moss,Plantae,154195
40782622,Thu Mar 26 2020 17:51:00 GMT-0400 (EDT),2020-03-26,2020-03-26 21:51:00 UTC,Eastern Time (US & Canada),,2653681,abbiechilds,2020-03-26 22:14:14 UTC,2020-03-26 22:14:31 UTC,needs_id,,https://www.inaturalist.org/observations/40782622,https://static.inaturalist.org/photos/64648533/medium.jpg?1585260859,,"",,false,0,0,false,3,"Fairway Ln, Conway, SC, US",33.78525833,-78.98631333,6,,,false,,,,Physcomitrium pyriforme,common bladder moss,Plantae,154195
40793616,2020-03-23 3:27:10 PM CDT,2020-03-23,2020-03-23 15:27:10 UTC,UTC,,1606576,leigha3,2020-03-27 01:32:32 UTC,2020-04-04 18:53:22 UTC,needs_id,,https://www.inaturalist.org/observations/40793616,https://static.inaturalist.org/photos/64667155/medium.jpeg?1585272758,,"",,false,0,0,false,2,"Alabama, US",33.3552690622,-87.5071645906,,obscured,,true,gps,gps,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
40795283,2020/03/25 3:56 PM ,2020-03-25,2020-03-25 19:56:00 UTC,Eastern Time (US & Canada),,401931,cadecampbell,2020-03-27 02:11:23 UTC,2020-03-27 02:11:23 UTC,needs_id,,https://www.inaturalist.org/observations/40795283,https://static.inaturalist.org/photos/64664593/medium.jpeg?1585270977,,"","",false,0,0,false,,"Sullivan County, TN, USA",36.5909214323,-82.2931985463,2,,,false,,,Common Bladder Moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
40821231,Fri Mar 27 2020 12:23:56 GMT-0400 (EDT),2020-03-27,2020-03-27 16:23:56 UTC,Eastern Time (US & Canada),,919663,cheerwine,2020-03-27 16:24:42 UTC,2020-03-27 16:24:51 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/40821231,https://static.inaturalist.org/photos/64713822/medium.jpg?1585326287,,"",,false,0,0,false,3,"S Arlington Ridge Rd, Arlington, VA, US",38.8466520561,-77.0655285661,10,,,false,,,,Physcomitrium,,Plantae,154196
40834667,Fri Mar 27 2020 15:42:45 GMT-0400 (EDT),2020-03-27,2020-03-27 19:42:45 UTC,Eastern Time (US & Canada),,1527222,jamiewimer,2020-03-27 19:43:38 UTC,2020-03-27 19:44:18 UTC,needs_id,,https://www.inaturalist.org/observations/40834667,https://static.inaturalist.org/photos/64735968/medium.jpg?1585338255,,"",,false,0,0,false,3,"Springville Rd, Quarryville, PA, US",39.9352638577,-76.1463760089,34,,,false,,,,Physcomitrium pyriforme,common bladder moss,Plantae,154195
40838255,Fri Mar 27 2020 16:37:51 GMT-0400 (EDT),2020-03-27,2020-03-27 20:37:51 UTC,Eastern Time (US & Canada),,2595982,conoralt,2020-03-27 20:38:26 UTC,2020-03-30 13:09:53 UTC,research,,https://www.inaturalist.org/observations/40838255,https://static.inaturalist.org/photos/65065070/medium.jpg?1585573790,,"",,false,1,0,false,3,"Belamour Dr, Washington Crossing, PA, US",40.271365663,-74.8857154292,14,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
40840002,Wed Mar 18 2020 15:31:25 GMT-0400 (EDT),2020-03-18,2020-03-18 19:31:25 UTC,Eastern Time (US & Canada),,1151838,aaronr,2020-03-27 21:05:30 UTC,2020-03-27 21:05:39 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/40840002,https://static.inaturalist.org/photos/64744496/medium.jpg?1585343135,,"",,false,0,0,false,3,"Killens Pond Rd, Harrington, DE, US",38.9480264108,-75.5263443366,397,,,false,,,,Physcomitrium pyriforme,common bladder moss,Plantae,154195
40844891,Fri Mar 27 2020 17:38:26 GMT-0400 (EDT),2020-03-27,2020-03-27 21:38:26 UTC,Eastern Time (US & Canada),,1499864,mcmen,2020-03-27 22:20:55 UTC,2020-03-28 05:38:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/40844891,https://static.inaturalist.org/photos/64752477/medium.jpg?1585347660,,"",,false,1,0,false,3,"Lawrence Township, NJ, US",40.29688833,-74.72008667,11,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
40845609,Thu Mar 26 2020 09:44:20 GMT-0400 (EDT),2020-03-26,2020-03-26 13:44:20 UTC,Eastern Time (US & Canada),,147884,tcurtis,2020-03-27 22:31:34 UTC,2020-03-27 23:00:23 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/40845609,https://static.inaturalist.org/photos/64753727/medium.jpg?1585348297,,"",,false,0,0,false,3,"Ohio, US",41.3440933009,-81.3243001508,24,obscured,,true,,,,Physcomitrium pyriforme,common bladder moss,Plantae,154195
40861426,2020-03-27 8:40:05 AM EDT,2020-03-27,2020-03-27 12:40:05 UTC,Eastern Time (US & Canada),,676759,cjpasiche,2020-03-28 03:17:47 UTC,2020-03-28 03:18:18 UTC,needs_id,,https://www.inaturalist.org/observations/40861426,https://static.inaturalist.org/photos/64780272/medium.jpeg?1585365473,,"",On gravelly soil next to the hospital. It duplicated the profile in the app. I decided to delete and reupload it. ,false,0,0,false,2,"Little Italy, Wilmington, DE 19805, USA",39.7502777778,-75.5666666667,,,,false,gps,gps,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
40886658,2020-03-28T11:34:04-04:00,2020-03-28,2020-03-28 15:34:04 UTC,UTC,,2269559,shannonmarvel,2020-03-28 15:34:11 UTC,2020-03-28 15:34:21 UTC,needs_id,,https://www.inaturalist.org/observations/40886658,https://static.inaturalist.org/photos/64822315/medium.jpeg?1585409657,,"",,false,0,0,false,333,Georgetown,38.6877574269,-75.3895980619,,,,false,,,,Physcomitrium pyriforme,common bladder moss,Plantae,154195
40889258,2020-03-28 11:12:00 AM EDT,2020-03-28,2020-03-28 15:12:00 UTC,Eastern Time (US & Canada),,700533,cindydarnell,2020-03-28 16:02:37 UTC,2020-03-28 16:15:46 UTC,needs_id,,https://www.inaturalist.org/observations/40889258,https://static.inaturalist.org/photos/64826102/medium.jpeg?1585411362,,"",,false,1,0,false,2,"North Carolina, US",36.0069964211,-78.9922542276,31,obscured,,true,gps,gps,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
40905123,Sat Mar 28 2020 15:19:58 GMT-0400 (EDT),2020-03-28,2020-03-28 19:19:58 UTC,Eastern Time (US & Canada),,760339,ty-sharrow,2020-03-28 19:21:14 UTC,2020-03-28 19:59:26 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/40905123,https://static.inaturalist.org/photos/64851309/medium.jpg?1585423287,,"",,false,0,0,false,3,"Skyline Dr, Lehighton, PA, US",40.8451154243,-75.699961358,23,,,false,,,Physcomitrium,Physcomitrium,,Plantae,154196
40911591,Sat Mar 28 2020 16:01:46 GMT-0400 (EDT),2020-03-28,2020-03-28 20:01:46 UTC,Eastern Time (US & Canada),,2671085,jahnavigpatel,2020-03-28 20:39:51 UTC,2020-03-28 20:39:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/40911591,https://static.inaturalist.org/photos/64861574/medium.jpg?1585427994,,"",,false,0,0,false,3,"New Jersey, US",40.6373311233,-74.5650337249,65,obscured,,true,,,,Physcomitrium pyriforme,common bladder moss,Plantae,154195
40912249,Sat Mar 28 2020 16:43:49 GMT-0400 (EDT),2020-03-28,2020-03-28 20:43:49 UTC,Eastern Time (US & Canada),,760339,ty-sharrow,2020-03-28 20:49:25 UTC,2020-03-28 20:53:44 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/40912249,https://static.inaturalist.org/photos/64863493/medium.jpg?1585428788,,"",,false,0,0,false,3,"Skyline Dr, Lehighton, PA, US",40.8451928541,-75.6999837514,7,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
40926920,2020-03-28 6:43:23 PM CDT,2020-03-28,2020-03-28 18:43:23 UTC,UTC,,894853,lmoy,2020-03-28 23:49:09 UTC,2020-03-29 11:50:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/40926920,https://static.inaturalist.org/photos/64887034/medium.jpeg?1585439356,,"",,false,1,0,false,2,"Kirkwood, MO 63122, USA",38.58872785,-90.40893822,10,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
40972296,2020-03-29 11:07:34 AM CDT,2020-03-29,2020-03-29 16:07:34 UTC,Central Time (US & Canada),,2038537,kidneymoth,2020-03-29 17:13:11 UTC,2020-03-29 19:34:42 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/40972296,https://static.inaturalist.org/photos/64966429/medium.png?1585501998,,"",,false,0,0,false,2,"Owens Cross Roads, AL 35763, USA",34.635992,-86.495799,,,,false,gps,gps,Goblet Mosses,Physcomitrium,,Plantae,154196
40982646,2020/03/29 12:27 PM EDT,2020-03-29,2020-03-29 16:27:00 UTC,Eastern Time (US & Canada),,745948,botanicus,2020-03-29 19:30:20 UTC,2020-03-29 21:44:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/40982646,https://static.inaturalist.org/photos/64982934/medium.jpeg?1585509882,,"Area G3, Bryophyte (Ritter), Gordon Natural Area",Growing along the edge of a trail and in mowed grasses along a road edge.,false,1,0,false,,Robert B. Gordon Natural Area,39.9341424976,-75.6033285067,15,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
40985114,2020/03/25 8:00 PM UTC,2020-03-25,,UTC,,2665334,msherida,2020-03-29 20:02:36 UTC,2020-03-29 20:02:36 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/40985114,https://static.inaturalist.org/photos/64987705/medium.png?1585512123,,"",abundance = 5,false,0,0,false,,"550 Weidman Rd, St. Louis, MO 63131, USA",38.6126263,-90.4903524,996,,,false,,,Common Bladder Moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
40997036,2020-03-28,2020-03-28,,Eastern Time (US & Canada),,1117406,evanaturalist,2020-03-29 22:29:33 UTC,2020-03-29 23:11:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/40997036,https://static.inaturalist.org/photos/65007318/medium.jpeg?1585520971,,"","",false,1,0,false,,"Marion County, US-IN, US",39.852594,-86.316063,126,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
41002591,2020/03/16 2:16 PM HST,2020-03-16,2020-03-17 00:16:00 UTC,Hawaii,,2347503,mollyopsis,2020-03-29 23:42:20 UTC,2020-03-29 23:43:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/41002591,https://static.inaturalist.org/photos/65015888/medium.jpg?1585525143,,"",Bright yellowish green mosses on the left.,false,1,0,false,,"Greenwood Heights, Brooklyn, NY, USA",40.6522617104,-73.989944454,773,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
41005065,2020/03/24 3:23 PM EDT,2020-03-24,2020-03-24 19:23:00 UTC,Eastern Time (US & Canada),,1075610,schrodcat,2020-03-30 00:19:35 UTC,2020-03-30 00:19:35 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/41005065,https://static.inaturalist.org/photos/65019996/medium.jpeg?1585527387,,"",,false,0,0,false,,"5537 Centerville Rd, Williamsburg, VA 23188, USA",37.3164008,-76.790413,3,,,false,,,Common Bladder Moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
41005212,2020/03/24 3:31 PM EDT,2020-03-24,2020-03-24 19:31:00 UTC,Eastern Time (US & Canada),,1075610,schrodcat,2020-03-30 00:22:00 UTC,2020-03-30 00:22:00 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/41005212,https://static.inaturalist.org/photos/65020418/medium.jpeg?1585527625,,"",,false,0,0,false,,"James City County, VA, USA",37.31859,-76.79785,,,,false,,,Common Bladder Moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
41005268,2020/03/24 3:49 PM EDT,2020-03-24,2020-03-24 19:49:00 UTC,Eastern Time (US & Canada),,1075610,schrodcat,2020-03-30 00:23:27 UTC,2020-03-30 00:23:27 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/41005268,https://static.inaturalist.org/photos/65020649/medium.jpeg?1585527758,,"",,false,0,0,false,,"James City County, VA, USA",37.31828,-76.80001,3,,,false,,,Common Bladder Moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
41006643,2020-03-29 5:48:04 PM EDT,2020-03-29,2020-03-29 21:48:04 UTC,Eastern Time (US & Canada),,443303,hazelsnail,2020-03-30 00:47:56 UTC,2020-03-30 00:49:10 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/41006643,https://static.inaturalist.org/photos/65023006/medium.jpeg?1585529279,,"",,false,0,0,false,2,"Dry Run, OH 45244, USA",39.1022805556,-84.3385055556,,,,false,gps,gps,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
41019356,Sun Mar 29 2020 17:07:08 GMT-0500 (CDT),2020-03-29,2020-03-29 22:07:08 UTC,Central Time (US & Canada),,1739755,atozbotanicals,2020-03-30 04:59:53 UTC,2020-03-31 01:49:24 UTC,research,,https://www.inaturalist.org/observations/41019356,https://static.inaturalist.org/photos/65045767/medium.jpg?1585544396,,"","",false,1,0,false,3,"Valley Ridge Greenbelt Park, Lewisville, TX, US",33.0540778333,-97.0263361667,,,,false,,"",common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
41019362,Sun Mar 29 2020 17:07:11 GMT-0500 (CDT),2020-03-29,2020-03-29 22:07:11 UTC,Central Time (US & Canada),,1739755,atozbotanicals,2020-03-30 05:00:06 UTC,2020-03-31 01:48:48 UTC,research,,https://www.inaturalist.org/observations/41019362,https://static.inaturalist.org/photos/65045782/medium.jpg?1585544410,,"","",false,1,0,false,3,"Valley Ridge Greenbelt Park, Lewisville, TX, US",33.0540805,-97.0263278333,,,,false,,"",common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
41054513,Mon Mar 30 2020 12:42:03 GMT-0500 (CDT),2020-03-30,2020-03-30 17:42:03 UTC,Central Time (US & Canada),,913213,paulabetz,2020-03-30 17:44:12 UTC,2020-03-30 17:45:08 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/41054513,https://static.inaturalist.org/photos/65091860/medium.jpg?1585590283,,"",,false,0,0,false,3,"Quail Ridge Park, Wentzville, MO, US",38.8028485096,-90.8432678703,6,,,false,,,,Physcomitrium,,Plantae,154196
41059657,2020/03/27 11:49 AM EDT,2020-03-27,2020-03-27 15:49:00 UTC,Eastern Time (US & Canada),,35078,srall,2020-03-30 18:54:14 UTC,2020-03-30 18:55:30 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/41059657,https://static.inaturalist.org/photos/65093820/medium.jpeg?1585591325,,"","",false,0,0,false,,"Warren, NJ 07059, USA",40.6026696167,-74.5328248453,60,,,false,,,Physcomitrium pyriforme,Physcomitrium pyriforme,common bladder moss,Plantae,154195
41064876,Sun Mar 29 2020 15:48:02 GMT-0500 (CDT),2020-03-29,2020-03-29 20:48:02 UTC,Central Time (US & Canada),,1739755,atozbotanicals,2020-03-30 20:07:55 UTC,2020-03-31 01:48:28 UTC,research,,https://www.inaturalist.org/observations/41064876,https://static.inaturalist.org/photos/65108417/medium.jpg?1585598878,,"","",false,1,0,false,3,"Valley Ridge Greenbelt Park, Lewisville, TX, US",33.0549195,-97.0270166667,,,,false,,"",common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
41064938,Sun Mar 29 2020 16:56:16 GMT-0500 (CDT),2020-03-29,2020-03-29 21:56:16 UTC,Central Time (US & Canada),,1739755,atozbotanicals,2020-03-30 20:08:56 UTC,2020-03-31 01:48:29 UTC,research,,https://www.inaturalist.org/observations/41064938,https://static.inaturalist.org/photos/65108534/medium.jpg?1585598949,,"","",false,1,0,false,3,"Lewisville, TX, US",33.0549695,-97.0271,,,,false,,"",common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
41068250,2020-03-30T17:01:18-04:00,2020-03-30,2020-03-30 21:01:18 UTC,UTC,,2334343,katieschles,2020-03-30 21:01:26 UTC,2020-03-30 21:01:37 UTC,needs_id,,https://www.inaturalist.org/observations/41068250,https://static.inaturalist.org/photos/65113884/medium.jpeg?1585602093,,"",,false,0,0,false,333,Winston-Salem,36.1136515241,-80.3728160276,,,,false,,,,Physcomitrium pyriforme,common bladder moss,Plantae,154195
41074299,2020-03-30 5:39:40 PM CDT,2020-03-30,2020-03-30 22:39:40 UTC,Central Time (US & Canada),,51500,rmedina,2020-03-30 22:41:00 UTC,2020-04-01 14:29:46 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/41074299,https://static.inaturalist.org/photos/65124936/medium.jpeg?1585608083,,"",,false,1,0,false,2,"20 St & 1 Ave, Rock Island, IL 61201, USA",41.5123764,-90.57125728,10,,,false,,,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
41077483,2020-03-30 5:20:54 PM EDT,2020-03-30,2020-03-30 21:20:54 UTC,Eastern Time (US & Canada),,700533,cindydarnell,2020-03-30 23:37:36 UTC,2020-03-31 00:42:08 UTC,needs_id,,https://www.inaturalist.org/observations/41077483,https://static.inaturalist.org/photos/65130158/medium.jpeg?1585611516,,"",,false,0,0,false,2,"North Carolina, US",36.1605724288,-78.8472366818,,obscured,,true,gps,gps,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
41102369,Tue Mar 31 2020 08:31:19 GMT-0400 (EDT),2020-03-31,2020-03-31 12:31:19 UTC,Eastern Time (US & Canada),,2658694,tina_chen,2020-03-31 13:33:07 UTC,2020-03-31 13:33:30 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/41102369,https://static.inaturalist.org/photos/65174191/medium.jpg?1585661606,,"",The brighter moss above the darker moss appear to be different...,false,0,0,false,3,"Les Pawson Loop, Lincoln, RI, US",41.88740833,-71.436705,4,,,false,,,,Physcomitrium pyriforme,common bladder moss,Plantae,154195
41117633,Tue Mar 31 2020 12:08:43 GMT-0600 (MDT),2020-03-31,2020-03-31 18:08:43 UTC,Mountain Time (US & Canada),,2543959,tylermurdock,2020-03-31 18:08:59 UTC,2020-03-31 18:10:02 UTC,needs_id,,https://www.inaturalist.org/observations/41117633,https://static.inaturalist.org/photos/65199551/medium.jpg?1585678198,,"",,false,0,0,false,3,"Dimple Dell Regional Park, Sandy, UT, US",40.5666678739,-111.8108033302,19,,,false,,,,Physcomitrium pyriforme,common bladder moss,Plantae,154195
41122678,Tue Mar 31 2020 15:19:52 GMT-0400 (EDT),2020-03-31,2020-03-31 19:19:52 UTC,Eastern Time (US & Canada),,2675521,khogan148,2020-03-31 19:20:57 UTC,2020-03-31 19:21:08 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/41122678,https://static.inaturalist.org/photos/65207378/medium.jpg?1585682464,,"",,false,0,0,false,3,"Foxwood Rd, West Nyack, NY, US",41.0900012869,-73.9791094325,4,,,false,,,,Physcomitrium,,Plantae,154196
41122764,Tue Mar 31 2020 14:19:52 GMT-0500 (CDT),2020-03-31,2020-03-31 14:19:52 UTC,UTC,,2251517,janetbeeman7,2020-03-31 19:22:25 UTC,2020-03-31 19:22:48 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/41122764,https://static.inaturalist.org/photos/65207561/medium.jpg?1585682561,,"",,false,0,0,false,3,"466th Ave, Vermillion, SD, US",42.9079127592,-96.8860806339,5,,,false,,,,Physcomitrium pyriforme,common bladder moss,Plantae,154195
41199686,2020-03-30 5:46:13 PM EDT,2020-03-30,2020-03-30 21:46:13 UTC,Eastern Time (US & Canada),,822685,birddad,2020-04-01 23:42:39 UTC,2020-04-01 23:42:47 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/41199686,https://static.inaturalist.org/photos/65336008/medium.jpg?1585784563,,"",,false,0,0,false,2,"Maryland, US",39.2171478928,-76.463801743,17,obscured,,true,gps,gps,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
41200316,Wed Apr 01 2020 18:57:33 GMT-0400 (EDT),2020-04-01,2020-04-01 22:57:33 UTC,Eastern Time (US & Canada),,1783503,mertensia,2020-04-01 23:50:54 UTC,2020-04-01 23:53:30 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/41200316,https://static.inaturalist.org/photos/65336967/medium.jpg?1585785068,,"",Not ready,false,0,0,false,3,"Exchange Field, Somerville, NJ, US",40.5739823957,-74.6121018832,71,,,false,,,,Physcomitrium pyriforme,common bladder moss,Plantae,154195
41201142,Wed Apr 01 2020 13:53:24 GMT-0500 (CDT),2020-04-01,2020-04-01 18:53:24 UTC,Central Time (US & Canada),,1739755,atozbotanicals,2020-04-02 00:08:04 UTC,2020-04-02 00:08:43 UTC,needs_id,,https://www.inaturalist.org/observations/41201142,https://static.inaturalist.org/photos/65338597/medium.jpg?1585786119,,"",,false,0,0,false,3,"Valley Ridge Greenbelt Park, Lewisville, TX, US",33.0541221667,-97.0262916667,,,,false,,,,Physcomitrium pyriforme,common bladder moss,Plantae,154195
41201190,Wed Apr 01 2020 13:53:30 GMT-0500 (CDT),2020-04-01,2020-04-01 18:53:30 UTC,Central Time (US & Canada),,1739755,atozbotanicals,2020-04-02 00:08:57 UTC,2020-04-02 00:10:53 UTC,needs_id,,https://www.inaturalist.org/observations/41201190,https://static.inaturalist.org/photos/65338799/medium.jpg?1585786249,,"",,false,0,0,false,3,"Valley Ridge Greenbelt Park, Lewisville, TX, US",33.0541221667,-97.0262916667,,,,false,,,,Physcomitrium pyriforme,common bladder moss,Plantae,154195
41201255,Wed Apr 01 2020 13:53:45 GMT-0500 (CDT),2020-04-01,2020-04-01 18:53:45 UTC,Central Time (US & Canada),,1739755,atozbotanicals,2020-04-02 00:10:21 UTC,2020-04-02 00:11:22 UTC,needs_id,,https://www.inaturalist.org/observations/41201255,https://static.inaturalist.org/photos/65338845/medium.jpg?1585786279,,"",,false,0,0,false,3,"Valley Ridge Greenbelt Park, Lewisville, TX, US",33.0541221667,-97.0262916667,,,,false,,,,Physcomitrium pyriforme,common bladder moss,Plantae,154195
41225529,2020-01-14 3:17:36 PM GMT+00:00,2020-01-14,2020-01-14 15:17:36 UTC,Edinburgh,,2046025,mipsiemarshall,2020-04-02 13:13:52 UTC,2020-04-02 17:01:43 UTC,research,,https://www.inaturalist.org/observations/41225529,https://static.inaturalist.org/photos/65381255/medium.jpeg?1585833239,,"",,false,1,0,false,2,Portugal,40.2463775935,-7.8164150049,17,,obscured,true,gps,gps,common bladder moss,Physcomitrium pyriforme,common bladder moss,Plantae,154195
41235501,Thu Apr 02 2020 12:31:26 GMT-0400 (EDT),2020-04-02,2020-04-02 16:31:26 UTC,Eastern Time (US & Canada),,2696949,jerusha2,2020-04-02 16:31:43 UTC,2020-04-02 16:31:57 UTC,needs_id,,https://www.inaturalist.org/observations/41235501,https://static.inaturalist.org/photos/65397760/medium.jpg?1585845113,,"",,false,0,0,false,3,"S Wilson Ln, York, PA, US",40.0028981734,-76.592014907,5,,,false,,,,Physcomitrium pyriforme,common bladder moss,Plantae,154195
